iso3,year_month,cpi_index,cpi_mom_pct,cpi_yoy_pct,cpi_yoy_acceleration
ZAF,2021-02-01,82.0,0.7371007371007376,3.015075376884435,-0.16963799891174247
ZAF,2021-03-01,82.5,0.6097560975609762,3.125,0.0754447268106917
ZAF,2021-04-01,83.1,0.7272727272727098,4.528301886792452,1.359734079441366
ZAF,2021-05-01,83.2,0.1203369434416457,5.316455696202538,2.3013803193181026
ZAF,2021-06-01,83.4,0.24038461538462563,5.037783375314864,1.9127833753148638
ZAF,2021-07-01,84.3,1.0791366906474753,4.720496894409942,0.19219500761749053
ZAF,2021-08-01,84.6,0.3558718861209842,4.962779156327546,-0.3536765398749919
ZAF,2021-09-01,84.8,0.23640661938535423,5.0805452292441045,0.0427618539292407
ZAF,2021-10-01,85.1,0.3537735849056478,5.061728395061715,0.341231500651773
ZAF,2021-11-01,85.4,0.3525264394829808,5.432098765432114,0.46931960910456816
ZAF,2021-12-01,85.9,0.5854800936768045,5.918618988902602,0.8380737596584975
ZAF,2022-01-01,86.1,0.2328288707799553,5.773955773955763,0.7122273788940481
ZAF,2022-02-01,86.6,0.5807200929152101,5.609756097560958,0.17765733212884438
ZAF,2022-03-01,87.5,1.0392609699769073,6.060606060606055,0.14198707170345326
ZAF,2022-04-01,88.1,0.6857142857142895,6.016847172081841,0.24289139812607718
ZAF,2022-05-01,88.7,0.6810442678774287,6.610576923076916,1.0008208255159579
ZAF,2022-06-01,89.6,1.014656144306647,7.434052757793741,1.3734466971876857
ZAF,2022-07-01,91.1,1.6741071428571397,8.066429418742583,2.0495822466607425
ZAF,2022-08-01,91.3,0.2195389681668436,7.919621749408989,1.309044826332073
ZAF,2022-09-01,91.4,0.10952902519167917,7.7830188679245405,0.3489661101307995
ZAF,2022-10-01,91.7,0.3282275711159688,7.7555816686251555,-0.3108477501174276
ZAF,2022-11-01,92.0,0.32715376226826187,7.728337236533944,-0.1912845128750451
ZAF,2022-12-01,92.4,0.43478260869564966,7.566938300349246,-0.21608056757529415
ZAF,2023-01-01,92.3,-0.10822510822511289,7.200929152148672,-0.5546525164764837
ZAF,2023-02-01,93.0,0.7583965330444142,7.390300230946889,-0.3380370055870552
ZAF,2023-03-01,93.9,0.967741935483879,7.314285714285718,-0.2526525860635287
ZAF,2023-04-01,94.3,0.42598509052182987,7.037457434733252,-0.16347171741541988
ZAF,2023-05-01,94.5,0.21208907741252503,6.5388951521984096,-0.8514050787484795
ZAF,2023-06-01,94.7,0.2116402116402183,5.691964285714302,-1.622321428571416
ZAF,2023-07-01,95.4,0.7391763463569179,4.720087815587282,-2.3173696191459703
ZAF,2023-08-01,95.7,0.3144654088050203,4.8192771084337505,-1.719618043764659
ZAF,2023-09-01,96.4,0.7314524555903867,5.470459518599569,-0.221504767114733
ZAF,2023-10-01,97.3,0.9336099585062207,6.1068702290076216,1.38678241342034
ZAF,2023-11-01,97.2,-0.10277492291880241,5.65217391304349,0.8328968046097396
ZAF,2023-12-01,97.2,0.0,5.1948051948051965,-0.27565432379437205
ZAF,2024-01-01,97.3,0.10288065843619965,5.417118093174422,-0.6897521358331993
ZAF,2024-02-01,98.1,0.8221993833504637,5.483870967741922,-0.1683029453015683
ZAF,2024-03-01,98.9,0.8154943934760572,5.324813631522907,0.13000843671771012
ZAF,2024-04-01,99.1,0.2022244691607611,5.090137857900312,-0.32698023527411024
ZAF,2024-05-01,99.3,0.20181634712412855,5.0793650793650835,-0.4045058883768382
ZAF,2024-06-01,99.4,0.10070493454179541,4.96304118268216,-0.361772448840747
ZAF,2024-07-01,99.8,0.4024144869215096,4.612159329140453,-0.47797852875985924
ZAF,2024-08-01,99.9,0.10020040080160886,4.3887147335423204,-0.6906503458227631
ZAF,2024-09-01,100.0,0.10010010010008674,3.734439834024883,-1.2286013486572767
ZAF,2024-10-01,100.0,0.0,2.7749229188078095,-1.8372364103326433
ZAF,2024-11-01,99.9,-0.09999999999998899,2.77777777777779,-1.6109369557645303
ZAF,2024-12-01,100.0,0.10010010010008674,2.8806584362139898,-0.8537813978108932
ZMB,2000-01-01,21.08327617685691,,,
ZMB,2000-02-01,21.91427747385221,3.941518813416156,,
ZMB,2000-03-01,22.40419245414782,2.235597230527775,,
ZMB,2000-04-01,22.98805818187861,2.606055669829299,,
ZMB,2000-05-01,23.10719662781221,0.5182623299062161,,
ZMB,2000-06-01,23.26662019654461,0.6899303766711107,,
ZMB,2000-07-01,24.23223698431961,4.150223709408407,,
ZMB,2000-08-01,24.55780185902651,1.343519687916439,,
ZMB,2000-09-01,24.78301516486801,0.9170743665672276,,
ZMB,2000-10-01,25.30020795157881,2.0868840343686745,,
ZMB,2000-11-01,25.81004068907021,2.015132596803748,,
ZMB,2000-12-01,26.49253063735672,2.6442807917599342,,
ZMB,2001-01-01,27.40776803738001,3.4546997889764786,29.997671175343644,
ZMB,2001-02-01,28.30134207419471,3.2602948025391987,29.14567732366924,
ZMB,2001-03-01,28.85950245265131,1.9722046290007178,28.812955484625725,
ZMB,2001-04-01,28.68039977385712,-0.6206021018139052,24.762168021941733,-5.235503153401911
ZMB,2001-05-01,28.23729041054881,-1.544990191218376,22.201281554690766,-6.944395768978474
ZMB,2001-06-01,27.97284419428322,-0.9365141358138152,20.227364172289807,-8.585591312335918
ZMB,2001-07-01,28.38379376112002,1.46910183312996,17.132371144631975,-7.629796877309758
ZMB,2001-08-01,28.69551241291002,1.0982275816032283,16.848863663107714,-5.352417891583052
ZMB,2001-09-01,29.10504376527701,1.427161663726717,17.439478496288196,-2.7878856760016113
ZMB,2001-10-01,29.63921915894831,1.8353361636534782,17.150100962307448,0.017729817675473214
ZMB,2001-11-01,30.38689878448251,2.5226023044823354,17.732858892200287,0.883995229092573
ZMB,2001-12-01,31.44310360997011,3.475855937055883,18.686674521129596,1.2471960248414007
ZMB,2002-01-01,32.79050842215522,4.285215699120326,19.639470012421214,2.4893690501137655
ZMB,2002-02-01,33.74094981625892,2.8985259449698653,19.22031728320073,1.487458391000441
ZMB,2002-03-01,34.07573243652192,0.9922145703843643,18.074566574488514,-0.6121079466410819
ZMB,2002-04-01,33.79025145080552,-0.837783857612473,17.816528769609953,-1.822941242811261
ZMB,2002-05-01,34.14375619814092,1.0461737695265816,20.91725410517997,1.696936821979243
ZMB,2002-06-01,34.56668606062611,1.2386740932393892,23.57229683383597,5.497730259347456
ZMB,2002-07-01,35.03230717171871,1.3470227093102194,23.423624997253857,5.607096227643904
ZMB,2002-08-01,35.50060263722372,1.3367531382091125,23.714823859538804,2.7975697543588325
ZMB,2002-09-01,36.04607910008472,1.5365273328882711,23.84822160304918,0.2759247692132085
ZMB,2002-10-01,36.69709022431352,1.8060525318751575,23.81260797565372,0.38898297839986284
ZMB,2002-11-01,38.07914915445872,3.766126746554743,25.314364669238177,1.5995408096993735
ZMB,2002-12-01,39.82437275312182,4.583147568723311,26.655349443603104,2.8071278405539246
ZMB,2003-01-01,40.75059445617643,2.325765954422976,24.275579785285984,0.4629718096322648
ZMB,2003-02-01,41.44897653768763,1.713796058269157,22.844723587817928,-2.4696410814202494
ZMB,2003-03-01,41.76324847436763,0.758213984835665,22.560090387393505,-4.095259056209599
ZMB,2003-04-01,41.85304045627622,0.21500238891545287,23.861287381093142,-0.4142924041928424
ZMB,2003-05-01,42.24213904454672,0.9296781883194161,23.718488380158774,0.8737647923408467
ZMB,2003-06-01,42.14237017575932,-0.23618327822412244,21.916142328038912,-0.6439480593545923
ZMB,2003-07-01,42.09747418480512,-0.10653409090887189,20.167575542355532,-3.6937118387376096
ZMB,2003-08-01,42.70606428440763,1.4456689181180815,20.296730511353942,-3.421757868804832
ZMB,2003-09-01,43.64389165100832,2.1960051395864433,21.078055479564604,-0.8380868484743083
ZMB,2003-10-01,44.44703104474623,1.8402103097498568,21.11867936411487,0.9511038217593359
ZMB,2003-11-01,45.33996242039262,2.0089786756452677,19.06768776918357,-1.2290427421703711
ZMB,2003-12-01,46.65691148838513,2.9046099680933635,17.15667633391089,-3.921379145653713
ZMB,2004-01-01,47.85912635727222,2.57671335400409,17.443995593095863,-3.674683771019005
ZMB,2004-02-01,48.40286669216302,1.1361267458827928,16.776988807317217,-2.2906989618663545
ZMB,2004-03-01,49.12619099087102,1.4943831804596464,17.63019589106538,0.47351955715448923
ZMB,2004-04-01,49.28083273749132,0.3147847278634819,17.747318235995067,0.30332264289920374
ZMB,2004-05-01,49.60508156105013,0.6579613321187283,17.430325932923928,0.6533371256067113
ZMB,2004-06-01,49.98420326244183,0.7642799678196477,18.607954545454607,0.9777586543892269
ZMB,2004-07-01,50.29348675568252,0.6187624750499721,19.46913141367448,1.7218131776794117
ZMB,2004-08-01,50.77736576930103,0.9621106923230593,18.899661254526556,1.4693353216026281
ZMB,2004-09-01,51.39593275578232,1.2181943216425406,17.762029946279778,-0.845924599174829
ZMB,2004-10-01,52.45348276492773,2.0576531107443063,18.013468013467858,-1.455663400206621
ZMB,2004-11-01,53.64073230349673,2.263433190680031,18.30784464737596,-0.5918166071505979
ZMB,2004-12-01,54.82299339862633,2.2040360829535643,17.50240564524741,-0.25962430103236755
ZMB,2005-01-01,56.58391393272233,3.212010919017283,18.23014383989978,0.21667582643192418
ZMB,2005-02-01,57.44691464773263,1.5251697081902105,18.684942801195593,0.3770981538196345
ZMB,2005-03-01,57.67139460250403,0.3907606807918462,17.3943948009748,-0.10801084427260932
ZMB,2005-04-01,58.43961489216633,1.3320647002854846,18.58487701184337,0.35473317194358955
ZMB,2005-05-01,59.09808942616253,1.1267605633802136,19.137168141592788,0.4522253403971952
ZMB,2005-06-01,59.60192221353843,0.8525365071325952,19.241516966067884,1.847122165093083
